Date_of_Usage,Region,Service_Type,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio
2024-04-15,Southeast Asia,Compute,1651.0,1898.0,9906.0,99.942,102.33,2024,4,0.8698630136986302
2024-04-15,Southeast Asia,Storage,914.0,1051.0,4113.0,99.937,102.33,2024,4,0.8696479543292103
2024-04-16,Southeast Asia,Compute,1591.0,1829.0,9546.0,99.918,102.91,2024,4,0.8698742482230727
2024-04-16,Southeast Asia,Storage,851.0,978.0,3829.5,99.941,102.91,2024,4,0.8701431492842536
2024-04-17,Southeast Asia,Compute,1723.0,1981.0,10338.0,99.972,102.85,2024,4,0.8697627460878344
2024-04-17,Southeast Asia,Storage,923.0,1061.0,4153.5,99.936,102.85,2024,4,0.8699340245051838
2024-04-18,Southeast Asia,Compute,1604.0,1844.0,9624.0,99.959,102.63,2024,4,0.8698481561822126
2024-04-18,Southeast Asia,Storage,859.0,987.0,3865.5,99.955,102.63,2024,4,0.8703140830800405
2024-04-19,Southeast Asia,Compute,1639.0,1884.0,9834.0,99.917,102.02,2024,4,0.8699575371549894
2024-04-19,Southeast Asia,Storage,851.0,978.0,3829.5,99.977,102.02,2024,4,0.8701431492842536
2024-04-20,Southeast Asia,Compute,1587.0,1825.0,9522.0,99.909,102.68,2024,4,0.8695890410958904
2024-04-20,Southeast Asia,Storage,841.0,967.0,3784.5,99.931,102.68,2024,4,0.8697001034126164
2024-04-21,Southeast Asia,Compute,1606.0,1846.0,9636.0,99.916,102.39,2024,4,0.8699891657638137
2024-04-21,Southeast Asia,Storage,879.0,1010.0,3955.5,99.977,102.39,2024,4,0.8702970297029703
2024-04-22,Southeast Asia,Compute,1663.0,1912.0,9978.0,99.923,102.89,2024,4,0.8697698744769874
2024-04-22,Southeast Asia,Storage,882.0,1014.0,3969.0,99.95,102.89,2024,4,0.8698224852071006
2024-04-23,Southeast Asia,Compute,1665.0,1914.0,9990.0,99.926,102.92,2024,4,0.8699059561128527
2024-04-23,Southeast Asia,Storage,847.0,974.0,3811.5,99.982,102.92,2024,4,0.8696098562628337
2024-04-24,Southeast Asia,Compute,1615.0,1857.0,9690.0,99.927,102.97,2024,4,0.8696822832525579
2024-04-24,Southeast Asia,Storage,921.0,1059.0,4144.5,99.904,102.97,2024,4,0.8696883852691218
2024-04-25,Southeast Asia,Compute,1583.0,1820.0,9498.0,99.908,102.17,2024,4,0.8697802197802198
2024-04-25,Southeast Asia,Storage,881.0,1013.0,3964.5,99.982,102.17,2024,4,0.8696939782823297
2024-04-26,Southeast Asia,Compute,1574.0,1810.0,9444.0,99.953,103.09,2024,4,0.8696132596685083
2024-04-26,Southeast Asia,Storage,818.0,940.0,3681.0,99.946,103.09,2024,4,0.8702127659574468
2024-04-27,Southeast Asia,Compute,1599.0,1838.0,9594.0,99.913,102.99,2024,4,0.8699673558215452
2024-04-27,Southeast Asia,Storage,867.0,997.0,3901.5,99.925,102.99,2024,4,0.8696088264794383
2024-04-28,Southeast Asia,Compute,1620.0,1862.0,9720.0,99.908,101.89,2024,4,0.8700322234156821
2024-04-28,Southeast Asia,Storage,824.0,947.0,3708.0,99.931,101.89,2024,4,0.870116156282999
2024-04-29,Southeast Asia,Compute,1605.0,1845.0,9630.0,99.923,102.73,2024,4,0.8699186991869918
2024-04-29,Southeast Asia,Storage,876.0,1007.0,3942.0,99.905,102.73,2024,4,0.8699106256206555
2024-04-30,Southeast Asia,Compute,1621.0,1864.0,9726.0,99.961,103.4,2024,4,0.8696351931330472
2024-04-30,Southeast Asia,Storage,928.0,1067.0,4176.0,99.901,103.4,2024,4,0.8697282099343955
2024-05-01,Southeast Asia,Compute,1568.0,1803.0,9408.0,99.952,100.63,2024,5,0.8696616749861342
2024-05-01,Southeast Asia,Storage,745.0,856.0,3352.5,99.904,100.63,2024,5,0.8703271028037384
2024-05-02,Southeast Asia,Compute,1646.0,1892.0,9876.0,99.974,101.58,2024,5,0.8699788583509513
2024-05-02,Southeast Asia,Storage,749.0,861.0,3370.5,99.952,101.58,2024,5,0.8699186991869918
2024-05-03,Southeast Asia,Compute,1640.0,1885.0,9840.0,99.931,101.15,2024,5,0.870026525198939
2024-05-03,Southeast Asia,Storage,909.0,1045.0,4090.5,99.906,101.15,2024,5,0.8698564593301435
2024-05-04,Southeast Asia,Compute,1551.0,1783.0,9306.0,99.935,100.66,2024,5,0.8698822209758833
2024-05-04,Southeast Asia,Storage,785.0,902.0,3532.5,99.902,100.66,2024,5,0.8702882483370288
2024-05-05,Southeast Asia,Compute,1515.0,1742.0,9090.0,99.95,101.32,2024,5,0.8696900114810563
2024-05-05,Southeast Asia,Storage,847.0,974.0,3811.5,99.949,101.32,2024,5,0.8696098562628337
2024-05-06,Southeast Asia,Compute,1483.0,1705.0,8898.0,99.94,101.82,2024,5,0.8697947214076246
2024-05-06,Southeast Asia,Storage,829.0,953.0,3730.5,99.936,101.82,2024,5,0.869884575026233
2024-05-07,Southeast Asia,Compute,1590.0,1828.0,9540.0,99.911,102.67,2024,5,0.8698030634573304
2024-05-07,Southeast Asia,Storage,820.0,942.0,3690.0,99.971,102.67,2024,5,0.8704883227176221
2024-05-08,Southeast Asia,Compute,1538.0,1768.0,9228.0,99.946,101.81,2024,5,0.8699095022624435
2024-05-08,Southeast Asia,Storage,975.0,1121.0,4387.5,99.978,101.81,2024,5,0.8697591436217663
2024-05-09,Southeast Asia,Compute,1604.0,1844.0,9624.0,99.956,101.37,2024,5,0.8698481561822126
2024-05-09,Southeast Asia,Storage,692.0,795.0,3114.0,99.983,101.37,2024,5,0.8704402515723271
2024-05-10,Southeast Asia,Compute,1617.0,1859.0,9702.0,99.966,101.49,2024,5,0.8698224852071006
2024-05-10,Southeast Asia,Storage,865.0,994.0,3892.5,99.913,101.49,2024,5,0.8702213279678068
2024-05-11,Southeast Asia,Compute,1535.0,1765.0,9210.0,99.973,101.86,2024,5,0.8696883852691218
2024-05-11,Southeast Asia,Storage,824.0,947.0,3708.0,99.985,101.86,2024,5,0.870116156282999
2024-05-12,Southeast Asia,Compute,1543.0,1774.0,9258.0,99.936,100.55,2024,5,0.8697857948139797
2024-05-12,Southeast Asia,Storage,826.0,949.0,3717.0,99.943,100.55,2024,5,0.8703898840885143
2024-05-13,Southeast Asia,Compute,1585.0,1822.0,9510.0,99.922,101.82,2024,5,0.8699231613611416
2024-05-13,Southeast Asia,Storage,815.0,937.0,3667.5,99.964,101.82,2024,5,0.8697972251867663
2024-05-14,Southeast Asia,Compute,1575.0,1811.0,9450.0,99.964,101.74,2024,5,0.8696852567642187
2024-05-14,Southeast Asia,Storage,797.0,916.0,3586.5,99.909,101.74,2024,5,0.8700873362445415
2024-05-15,Southeast Asia,Compute,1453.0,1670.0,8718.0,99.957,102.06,2024,5,0.870059880239521
2024-05-15,Southeast Asia,Storage,833.0,957.0,3748.5,99.963,102.06,2024,5,0.8704284221525601
2024-05-16,Southeast Asia,Compute,1575.0,1811.0,9450.0,99.919,101.98,2024,5,0.8696852567642187
2024-05-16,Southeast Asia,Storage,769.0,884.0,3460.5,99.905,101.98,2024,5,0.8699095022624435
2024-05-17,Southeast Asia,Compute,1593.0,1831.0,9558.0,99.966,100.79,2024,5,0.87001638448935
2024-05-17,Southeast Asia,Storage,794.0,913.0,3573.0,99.928,100.79,2024,5,0.8696604600219058
2024-05-18,Southeast Asia,Compute,1518.0,1745.0,9108.0,99.911,100.91,2024,5,0.8699140401146132
2024-05-18,Southeast Asia,Storage,829.0,953.0,3730.5,99.936,100.91,2024,5,0.869884575026233
2024-05-19,Southeast Asia,Compute,1608.0,1849.0,9648.0,99.911,100.18,2024,5,0.8696592752839373
2024-05-19,Southeast Asia,Storage,869.0,999.0,3910.5,99.924,100.18,2024,5,0.8698698698698699
2024-05-20,Southeast Asia,Compute,1566.0,1800.0,9396.0,99.922,101.55,2024,5,0.87
2024-05-20,Southeast Asia,Storage,923.0,1061.0,4153.5,99.943,101.55,2024,5,0.8699340245051838
2024-05-21,Southeast Asia,Compute,1599.0,1838.0,9594.0,99.935,101.45,2024,5,0.8699673558215452
2024-05-21,Southeast Asia,Storage,897.0,1031.0,4036.5,99.961,101.45,2024,5,0.8700290979631425
2024-05-22,Southeast Asia,Compute,1493.0,1716.0,8958.0,99.907,101.09,2024,5,0.87004662004662
2024-05-22,Southeast Asia,Storage,882.0,1014.0,3969.0,99.941,101.09,2024,5,0.8698224852071006
2024-05-23,Southeast Asia,Compute,1495.0,1719.0,8970.0,99.939,101.19,2024,5,0.8696916812100058
2024-05-23,Southeast Asia,Storage,863.0,992.0,3883.5,99.953,101.19,2024,5,0.8699596774193549
2024-05-24,Southeast Asia,Compute,1512.0,1738.0,9072.0,99.922,101.59,2024,5,0.8699654775604143
2024-05-24,Southeast Asia,Storage,845.0,1045.0,3802.5,99.94341971830987,101.59,2024,5,0.8086124401913876
2024-05-25,Southeast Asia,Compute,1679.0,1930.0,10074.0,99.911,102.09,2024,5,0.8699481865284974
2024-05-25,Southeast Asia,Storage,827.0,951.0,3721.5,99.926,102.09,2024,5,0.8696109358569927
2024-05-26,Southeast Asia,Compute,1496.0,1720.0,8976.0,99.959,101.87,2024,5,0.8697674418604651
2024-05-26,Southeast Asia,Storage,804.0,924.0,3618.0,99.983,101.87,2024,5,0.8701298701298701
2024-05-27,Southeast Asia,Compute,1530.0,1759.0,9180.0,99.98,101.2,2024,5,0.869812393405344
2024-05-27,Southeast Asia,Storage,773.0,888.0,3478.5,99.985,101.2,2024,5,0.8704954954954955
2024-05-28,Southeast Asia,Compute,1610.0,1851.0,9660.0,99.973,101.41,2024,5,0.8698001080497029
2024-05-28,Southeast Asia,Storage,816.0,938.0,3672.0,99.962,101.41,2024,5,0.8699360341151386
2024-05-29,Southeast Asia,Compute,1541.0,1772.0,9246.0,99.988,101.98,2024,5,0.8696388261851016
2024-05-29,Southeast Asia,Storage,841.0,967.0,3784.5,99.92,101.98,2024,5,0.8697001034126164
2024-05-30,Southeast Asia,Compute,1518.0,1745.0,9108.0,99.973,100.96,2024,5,0.8699140401146132
2024-05-30,Southeast Asia,Storage,912.0,1048.0,4104.0,99.959,100.96,2024,5,0.8702290076335878
2024-05-31,Southeast Asia,Compute,1555.0,1788.0,9330.0,99.946,100.64,2024,5,0.8696868008948546
2024-05-31,Southeast Asia,Storage,852.0,979.0,3834.0,99.946,100.64,2024,5,0.8702757916241062
2024-06-01,Southeast Asia,Compute,1527.0,1756.0,9162.0,99.93,100.3,2024,6,0.8695899772209568
2024-06-01,Southeast Asia,Storage,852.0,979.0,3834.0,99.951,100.3,2024,6,0.8702757916241062
2024-06-02,Southeast Asia,Compute,1525.0,1753.0,9150.0,99.905,100.47,2024,6,0.869937250427838
2024-06-02,Southeast Asia,Storage,802.0,922.0,3609.0,99.945,100.47,2024,6,0.8698481561822126
2024-06-03,Southeast Asia,Compute,1538.0,1768.0,9228.0,99.951,100.35,2024,6,0.8699095022624435
2024-06-03,Southeast Asia,Storage,803.0,923.0,3613.5,99.926,100.35,2024,6,0.8699891657638137
2024-06-04,Southeast Asia,Compute,1492.0,1715.0,8952.0,99.985,99.68,2024,6,0.8699708454810495
2024-06-04,Southeast Asia,Storage,772.0,887.0,3474.0,99.958,99.68,2024,6,0.8703494926719278
2024-06-05,Southeast Asia,Compute,1503.0,1728.0,9018.0,99.91,100.56,2024,6,0.8697916666666666
2024-06-05,Southeast Asia,Storage,875.0,1006.0,3937.5,99.963,100.56,2024,6,0.8697813121272365
2024-06-06,Southeast Asia,Compute,1472.0,1692.0,8832.0,99.954,99.69,2024,6,0.8699763593380615
2024-06-06,Southeast Asia,Storage,786.0,903.0,3537.0,99.956,99.69,2024,6,0.8704318936877077
2024-06-07,Southeast Asia,Compute,1513.0,1739.0,9078.0,99.963,99.35,2024,6,0.8700402530189765
2024-06-07,Southeast Asia,Storage,756.0,869.0,3402.0,99.901,99.35,2024,6,0.8699654775604143
2024-06-08,Southeast Asia,Compute,1493.0,1716.0,8958.0,99.923,100.85,2024,6,0.87004662004662
2024-06-08,Southeast Asia,Storage,841.0,967.0,3784.5,99.939,100.85,2024,6,0.8697001034126164
2024-06-09,Southeast Asia,Compute,1456.0,1674.0,8736.0,99.906,100.87,2024,6,0.8697729988052568
2024-06-09,Southeast Asia,Storage,885.0,1017.0,3982.5,99.955,100.87,2024,6,0.8702064896755162
2024-06-10,Southeast Asia,Compute,1461.0,1680.0,8766.0,99.933,99.85,2024,6,0.8696428571428572
2024-06-10,Southeast Asia,Storage,830.5,921.0,3737.25,99.94341971830987,99.85,2024,6,0.9017372421281216
2024-06-11,Southeast Asia,Compute,1398.0,1607.0,8388.0,99.984,100.54,2024,6,0.8699439950217797
2024-06-11,Southeast Asia,Storage,776.0,892.0,3492.0,99.902,100.54,2024,6,0.8699551569506726
2024-06-12,Southeast Asia,Compute,1539.0,1769.0,9234.0,99.973,99.11,2024,6,0.8699830412662521
2024-06-12,Southeast Asia,Storage,817.0,939.0,3676.5,99.962,99.11,2024,6,0.8700745473908413
2024-06-13,Southeast Asia,Compute,1431.0,1645.0,8586.0,99.985,99.83,2024,6,0.8699088145896656
2024-06-13,Southeast Asia,Storage,853.0,980.0,3838.5,99.945,99.83,2024,6,0.8704081632653061
2024-06-14,Southeast Asia,Compute,1479.0,1700.0,8874.0,99.915,98.93,2024,6,0.87
2024-06-14,Southeast Asia,Storage,785.0,902.0,3532.5,99.9,98.93,2024,6,0.8702882483370288
2024-06-15,Southeast Asia,Compute,1470.0,1690.0,8820.0,99.92,100.49,2024,6,0.8698224852071006
2024-06-15,Southeast Asia,Storage,805.0,925.0,3622.5,99.95,100.49,2024,6,0.8702702702702703
2024-06-16,Southeast Asia,Compute,1453.0,1670.0,8718.0,99.93,100.22,2024,6,0.870059880239521
2024-06-16,Southeast Asia,Storage,833.5,933.0,3750.75,99.94341971830987,100.22,2024,6,0.8933547695605574
2024-06-17,Southeast Asia,Compute,1475.0,1772.0,8850.0,99.94341971830987,100.22,2024,6,0.832392776523702
2024-06-17,Southeast Asia,Storage,862.0,991.0,3879.0,99.974,99.5,2024,6,0.8698284561049445
2024-06-18,Southeast Asia,Compute,1497.0,1721.0,8982.0,99.906,100.07,2024,6,0.8698431144683324
2024-06-18,Southeast Asia,Storage,802.0,922.0,3609.0,99.979,100.07,2024,6,0.8698481561822126
2024-06-19,Southeast Asia,Compute,1465.0,1684.0,8790.0,99.934,100.42,2024,6,0.8699524940617577
2024-06-19,Southeast Asia,Storage,790.0,908.0,3555.0,99.942,100.42,2024,6,0.8700440528634361
2024-06-20,Southeast Asia,Compute,1522.0,1750.0,9132.0,99.97,99.69,2024,6,0.8697142857142857
2024-06-20,Southeast Asia,Storage,872.0,1002.0,3924.0,99.968,99.69,2024,6,0.8702594810379242
2024-06-21,Southeast Asia,Compute,1572.0,1807.0,9432.0,99.98,100.04,2024,6,0.8699501936912009
2024-06-21,Southeast Asia,Storage,893.0,1026.0,4018.5,99.914,100.04,2024,6,0.8703703703703703
2024-06-22,Southeast Asia,Compute,1454.0,1672.0,8724.0,99.974,100.55,2024,6,0.8696172248803827
2024-06-22,Southeast Asia,Storage,875.0,1006.0,3937.5,99.959,100.55,2024,6,0.8697813121272365
2024-06-23,Southeast Asia,Compute,1530.0,1759.0,9180.0,99.973,99.67,2024,6,0.869812393405344
2024-06-23,Southeast Asia,Storage,835.0,960.0,3757.5,99.917,99.67,2024,6,0.8697916666666666
2024-06-24,Southeast Asia,Compute,1516.0,1743.0,9096.0,99.922,100.38,2024,6,0.8697647733792312
2024-06-24,Southeast Asia,Storage,815.0,937.0,3667.5,99.952,100.38,2024,6,0.8697972251867663
2024-06-25,Southeast Asia,Compute,1534.0,1764.0,9204.0,99.969,100.38,2024,6,0.8696145124716553
2024-06-25,Southeast Asia,Storage,866.0,995.0,3897.0,99.904,100.38,2024,6,0.8703517587939699
2024-06-26,Southeast Asia,Compute,1524.0,1752.0,9144.0,99.984,100.31,2024,6,0.8698630136986302
2024-06-26,Southeast Asia,Storage,730.0,839.0,3285.0,99.984,100.31,2024,6,0.8700834326579261
2024-06-27,Southeast Asia,Compute,1491.0,1714.0,8946.0,99.945,100.18,2024,6,0.8698949824970829
2024-06-27,Southeast Asia,Storage,855.0,983.0,3847.5,99.958,100.18,2024,6,0.8697863682604272
2024-06-28,Southeast Asia,Compute,1577.0,1813.0,9462.0,99.975,100.54,2024,6,0.8698290126861555
2024-06-28,Southeast Asia,Storage,842.0,968.0,3789.0,99.972,100.54,2024,6,0.8698347107438017
2024-06-29,Southeast Asia,Compute,1492.0,1715.0,8952.0,99.979,100.02,2024,6,0.8699708454810495
2024-06-29,Southeast Asia,Storage,816.0,938.0,3672.0,99.919,100.02,2024,6,0.8699360341151386
2024-06-30,Southeast Asia,Compute,1489.0,1712.0,8934.0,99.906,100.4,2024,6,0.8697429906542056
2024-06-30,Southeast Asia,Storage,762.0,876.0,3429.0,99.919,100.4,2024,6,0.8698630136986302
2024-07-01,Southeast Asia,Compute,1368.0,1573.0,8208.0,99.919,98.41,2024,7,0.8696757787666879
2024-07-01,Southeast Asia,Storage,741.0,852.0,3334.5,99.931,98.41,2024,7,0.8697183098591549
2024-07-02,Southeast Asia,Compute,1420.0,1632.0,8520.0,99.928,98.67,2024,7,0.8700980392156863
2024-07-02,Southeast Asia,Storage,718.0,825.0,3231.0,99.974,98.67,2024,7,0.8703030303030304
2024-07-03,Southeast Asia,Compute,1400.0,1609.0,8400.0,99.967,98.44,2024,7,0.870105655686762
2024-07-03,Southeast Asia,Storage,593.0,681.0,2668.5,99.975,98.44,2024,7,0.8707782672540382
2024-07-04,Southeast Asia,Compute,1387.5,1654.0,8325.0,99.94341971830987,98.44,2024,7,0.8388754534461911
2024-07-04,Southeast Asia,Storage,684.0,786.0,3078.0,99.96,97.77,2024,7,0.8702290076335878
2024-07-05,Southeast Asia,Compute,1375.0,1581.0,8250.0,99.933,98.61,2024,7,0.8697027197975965
2024-07-05,Southeast Asia,Storage,765.0,879.0,3442.5,99.976,98.61,2024,7,0.8703071672354948
2024-07-06,Southeast Asia,Compute,1320.0,1517.0,7920.0,99.908,98.08,2024,7,0.8701384311140409
2024-07-06,Southeast Asia,Storage,730.0,839.0,3285.0,99.944,98.08,2024,7,0.8700834326579261
2024-07-07,Southeast Asia,Compute,1358.0,1616.0,8148.0,99.94341971830987,98.08,2024,7,0.8403465346534653
2024-07-07,Southeast Asia,Storage,730.0,839.0,3285.0,99.946,98.03,2024,7,0.8700834326579261
2024-07-08,Southeast Asia,Compute,1396.0,1605.0,8376.0,99.955,97.94,2024,7,0.8697819314641745
2024-07-08,Southeast Asia,Storage,776.0,892.0,3492.0,99.925,97.94,2024,7,0.8699551569506726
2024-07-09,Southeast Asia,Compute,1416.0,1628.0,8496.0,99.974,98.29,2024,7,0.8697788697788698
2024-07-09,Southeast Asia,Storage,836.0,961.0,3762.0,99.921,98.29,2024,7,0.8699271592091571
2024-07-10,Southeast Asia,Compute,1380.0,1586.0,8280.0,99.925,98.57,2024,7,0.8701134930643127
2024-07-10,Southeast Asia,Storage,807.0,928.0,3631.5,99.987,98.57,2024,7,0.8696120689655172
2024-07-11,Southeast Asia,Compute,1367.0,1572.0,8202.0,99.906,98.94,2024,7,0.8695928753180662
2024-07-11,Southeast Asia,Storage,705.0,810.0,3172.5,99.987,98.94,2024,7,0.8703703703703703
2024-07-12,Southeast Asia,Compute,1481.0,1703.0,8886.0,99.924,98.65,2024,7,0.8696418085731062
2024-07-12,Southeast Asia,Storage,704.0,809.0,3168.0,99.917,98.65,2024,7,0.8702101359703337
2024-07-13,Southeast Asia,Compute,1374.0,1580.0,8244.0,99.931,98.24,2024,7,0.8696202531645569
2024-07-13,Southeast Asia,Storage,802.0,922.0,3609.0,99.984,98.24,2024,7,0.8698481561822126
2024-07-14,Southeast Asia,Compute,1500.0,1724.0,9000.0,99.903,99.13,2024,7,0.8700696055684455
2024-07-14,Southeast Asia,Storage,790.0,908.0,3555.0,99.959,99.13,2024,7,0.8700440528634361
2024-07-15,Southeast Asia,Compute,1409.0,1620.0,8454.0,99.92,98.02,2024,7,0.8697530864197531
2024-07-15,Southeast Asia,Storage,689.0,792.0,3100.5,99.952,98.02,2024,7,0.8699494949494949
2024-07-16,Southeast Asia,Compute,1485.0,1707.0,8910.0,99.974,98.83,2024,7,0.8699472759226714
2024-07-16,Southeast Asia,Storage,736.0,846.0,3312.0,99.935,98.83,2024,7,0.8699763593380615
2024-07-17,Southeast Asia,Compute,1449.0,1666.0,8694.0,99.938,97.57,2024,7,0.8697478991596639
2024-07-17,Southeast Asia,Storage,773.0,888.0,3478.5,99.984,97.57,2024,7,0.8704954954954955
2024-07-18,Southeast Asia,Compute,1511.0,1737.0,9066.0,99.959,98.05,2024,7,0.8698906160046056
2024-07-18,Southeast Asia,Storage,717.0,824.0,3226.5,99.906,98.05,2024,7,0.8701456310679612
2024-07-19,Southeast Asia,Compute,1463.0,1623.0,8778.0,99.94341971830987,98.05,2024,7,0.9014171287738756
2024-07-19,Southeast Asia,Storage,828.0,952.0,3726.0,99.936,97.9,2024,7,0.8697478991596639
2024-07-20,Southeast Asia,Compute,1415.0,1627.0,8490.0,99.976,99.21,2024,7,0.869698832206515
2024-07-20,Southeast Asia,Storage,775.0,891.0,3487.5,99.944,99.21,2024,7,0.8698092031425365
2024-07-21,Southeast Asia,Compute,1401.0,1611.0,8406.0,99.989,97.52,2024,7,0.8696461824953445
2024-07-21,Southeast Asia,Storage,763.0,877.0,3433.5,99.959,97.52,2024,7,0.8700114025085519
2024-07-22,Southeast Asia,Compute,1444.0,1660.0,8664.0,99.908,98.33,2024,7,0.8698795180722891
2024-07-22,Southeast Asia,Storage,772.0,887.0,3474.0,99.935,98.33,2024,7,0.8703494926719278
2024-07-23,Southeast Asia,Compute,1420.0,1632.0,8520.0,99.901,99.02,2024,7,0.8700980392156863
2024-07-23,Southeast Asia,Storage,726.0,834.0,3267.0,99.904,99.02,2024,7,0.8705035971223022
2024-07-24,Southeast Asia,Compute,1446.0,1662.0,8676.0,99.92,99.0,2024,7,0.8700361010830325
2024-07-24,Southeast Asia,Storage,783.0,900.0,3523.5,99.92,99.0,2024,7,0.87
2024-07-25,Southeast Asia,Compute,1365.0,1569.0,8190.0,99.968,98.44,2024,7,0.869980879541109
2024-07-25,Southeast Asia,Storage,751.0,863.0,3379.5,99.924,98.44,2024,7,0.8702201622247973
2024-07-26,Southeast Asia,Compute,1374.0,1580.0,8244.0,99.937,98.42,2024,7,0.8696202531645569
2024-07-26,Southeast Asia,Storage,722.0,830.0,3249.0,99.922,98.42,2024,7,0.8698795180722891
2024-07-27,Southeast Asia,Compute,1375.5,1701.0,8253.0,99.94341971830987,98.42,2024,7,0.808641975308642
2024-07-27,Southeast Asia,Storage,745.0,856.0,3352.5,99.956,98.99,2024,7,0.8703271028037384
2024-07-28,Southeast Asia,Compute,1377.0,1583.0,8262.0,99.969,97.59,2024,7,0.8698673404927353
2024-07-28,Southeast Asia,Storage,726.0,834.0,3267.0,99.923,97.59,2024,7,0.8705035971223022
2024-07-29,Southeast Asia,Compute,1373.0,1578.0,8238.0,99.956,98.95,2024,7,0.8700887198986058
2024-07-29,Southeast Asia,Storage,719.0,826.0,3235.5,99.905,98.95,2024,7,0.8704600484261501
2024-07-30,Southeast Asia,Compute,1371.0,1576.0,8226.0,99.949,98.85,2024,7,0.8699238578680203
2024-07-30,Southeast Asia,Storage,855.0,983.0,3847.5,99.916,98.85,2024,7,0.8697863682604272
2024-07-31,Southeast Asia,Compute,1411.0,1622.0,8466.0,99.926,99.0,2024,7,0.8699136868064118
2024-07-31,Southeast Asia,Storage,855.0,983.0,3847.5,99.981,99.0,2024,7,0.8697863682604272
2024-08-01,Southeast Asia,Compute,1403.0,1613.0,8418.0,99.931,97.52,2024,8,0.8698078115313082
2024-08-01,Southeast Asia,Storage,827.0,951.0,3721.5,99.912,97.52,2024,8,0.8696109358569927
2024-08-02,Southeast Asia,Compute,1508.0,1734.0,9048.0,99.949,97.52,2024,8,0.8696655132641292
2024-08-02,Southeast Asia,Storage,801.0,921.0,3604.5,99.935,97.52,2024,8,0.8697068403908795
2024-08-03,Southeast Asia,Compute,1453.0,1670.0,8718.0,99.961,96.61,2024,8,0.870059880239521
2024-08-03,Southeast Asia,Storage,683.0,785.0,3073.5,99.928,96.61,2024,8,0.870063694267516
2024-08-04,Southeast Asia,Compute,1283.0,1475.0,7698.0,99.976,97.57,2024,8,0.8698305084745763
2024-08-04,Southeast Asia,Storage,715.0,822.0,3217.5,99.987,97.57,2024,8,0.8698296836982968
2024-08-05,Southeast Asia,Compute,1315.0,1512.0,7890.0,99.928,97.28,2024,8,0.8697089947089947
