Date_of_Usage,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio,Dayofweek,Dayofyear,Weekofyear,Is_Weekend,Demand_Units_Lag_1,Demand_Units_Lag_7,Demand_Units_Lag_30,Demand_Change,Usage_Spike,Region_South India,Region_Southeast Asia,Region_West Europe,Service_Type_Storage
2024-10-08,1321.0,1519.0,7926.0,99.933,97.74,2024,10,0.869651086240948,1,282,41,False,1339.0,1379.0,1404.0,-18.0,False,False,True,False,False
2024-10-09,1361.0,1565.0,8166.0,99.901,97.09,2024,10,0.8696485623003195,2,283,41,False,1321.0,1357.0,1280.0,40.0,False,False,True,False,False
2024-10-10,1393.0,1601.0,8358.0,99.951,96.94,2024,10,0.8700811992504685,3,284,41,False,1361.0,1484.0,1295.0,32.0,False,False,True,False,False
2024-10-11,1327.0,1526.0,7962.0,99.912,96.37,2024,10,0.8695937090432503,4,285,41,False,1393.0,1442.0,1205.0,-66.0,False,False,True,False,False
2024-10-12,1282.0,1474.0,7692.0,99.949,97.56,2024,10,0.8697421981004071,5,286,41,True,1327.0,1380.0,1430.0,-45.0,False,False,True,False,False
2024-10-13,1339.0,1539.0,8034.0,99.985,97.9,2024,10,0.8700454840805718,6,287,41,True,1282.0,1363.0,1392.0,57.0,False,False,True,False,False
2024-10-14,1394.0,1603.0,8364.0,99.958,97.59,2024,10,0.8696194635059263,0,288,42,False,1339.0,1339.0,1332.0,55.0,False,False,True,False,False
2024-10-15,1422.0,1635.0,8532.0,99.906,97.34,2024,10,0.8697247706422019,1,289,42,False,1394.0,1321.0,1441.0,28.0,False,False,True,False,False
2024-10-16,1281.0,1473.0,7686.0,99.907,97.52,2024,10,0.869653767820774,2,290,42,False,1422.0,1361.0,1450.0,-141.0,False,False,True,False,False
2024-10-17,1354.0,1557.0,8124.0,99.917,97.13,2024,10,0.8696210661528581,3,291,42,False,1281.0,1393.0,1367.0,73.0,False,False,True,False,False
2024-10-18,1429.0,1643.0,8574.0,99.967,97.16,2024,10,0.8697504564820451,4,292,42,False,1354.0,1327.0,1246.0,75.0,False,False,True,False,False
2024-10-19,1432.0,1646.0,8592.0,99.963,97.11,2024,10,0.8699878493317132,5,293,42,True,1429.0,1282.0,1319.0,3.0,False,False,True,False,False
2024-10-20,1391.0,1599.0,8346.0,99.945,97.63,2024,10,0.8699186991869918,6,294,42,True,1432.0,1339.0,1310.0,-41.0,False,False,True,False,False
2024-10-21,1317.0,1514.0,7902.0,99.951,97.6,2024,10,0.8698811096433289,0,295,43,False,1391.0,1394.0,1348.0,-74.0,False,False,True,False,False
2024-10-22,1361.0,1565.0,8166.0,99.972,97.31,2024,10,0.8696485623003195,1,296,43,False,1317.0,1422.0,1423.0,44.0,False,False,True,False,False
2024-10-23,1364.0,1568.0,8184.0,99.975,97.58,2024,10,0.8698979591836735,2,297,43,False,1361.0,1281.0,1430.0,3.0,False,False,True,False,False
2024-10-24,1388.0,1596.0,8328.0,99.923,98.0,2024,10,0.8696741854636592,3,298,43,False,1364.0,1354.0,1392.0,24.0,False,False,True,False,False
2024-10-25,1360.0,1505.0,8160.0,99.94341971830988,98.0,2024,10,0.903654485049834,4,299,43,False,1388.0,1429.0,1295.0,-28.0,False,False,True,False,False
2024-10-26,1332.0,1531.0,7992.0,99.931,97.62,2024,10,0.8700195950359242,5,300,43,True,1360.0,1432.0,1337.0,-28.0,False,False,True,False,False
2024-10-27,1347.0,1549.0,8082.0,99.916,96.81,2024,10,0.8695932859909619,6,301,43,True,1332.0,1391.0,1354.0,15.0,False,False,True,False,False
2024-10-28,1315.0,1512.0,7890.0,99.908,96.71,2024,10,0.8697089947089947,0,302,44,False,1347.0,1317.0,1354.0,-32.0,False,False,True,False,False
2024-10-29,1483.0,1705.0,8898.0,99.901,97.23,2024,10,0.8697947214076246,1,303,44,False,1315.0,1361.0,1425.0,168.0,False,False,True,False,False
2024-10-30,1336.0,1536.0,8016.0,99.918,97.11,2024,10,0.8697916666666666,2,304,44,False,1483.0,1364.0,1326.0,-147.0,False,False,True,False,False
2024-10-31,1363.0,1567.0,8178.0,99.957,96.39,2024,10,0.8698149329929802,3,305,44,False,1336.0,1388.0,1379.0,27.0,False,False,True,False,False
2024-11-01,1457.0,1675.0,8742.0,99.91,98.56,2024,11,0.8698507462686568,4,306,44,False,1363.0,1360.0,1357.0,94.0,False,False,True,False,False
2024-11-02,1481.0,1703.0,8886.0,99.922,98.74,2024,11,0.8696418085731062,5,307,44,True,1457.0,1332.0,1484.0,24.0,False,False,True,False,False
2024-11-03,1375.0,1581.0,8250.0,99.969,97.7,2024,11,0.8697027197975965,6,308,44,True,1481.0,1347.0,1442.0,-106.0,False,False,True,False,False
2024-11-04,1463.0,1682.0,8778.0,99.904,98.79,2024,11,0.8697978596908442,0,309,45,False,1375.0,1315.0,1380.0,88.0,False,False,True,False,False
2024-11-05,1365.0,1569.0,8190.0,99.958,97.91,2024,11,0.869980879541109,1,310,45,False,1463.0,1483.0,1363.0,-98.0,False,False,True,False,False
2024-11-06,1431.0,1645.0,8586.0,99.912,98.65,2024,11,0.8699088145896656,2,311,45,False,1365.0,1336.0,1339.0,66.0,False,False,True,False,False
2024-11-07,1391.0,1599.0,8346.0,99.958,99.51,2024,11,0.8699186991869918,3,312,45,False,1431.0,1363.0,1321.0,-40.0,False,False,True,False,False
2024-11-08,1426.0,1639.0,8556.0,99.946,98.84,2024,11,0.8700427089688835,4,313,45,False,1391.0,1457.0,1361.0,35.0,False,False,True,False,False
2024-11-09,1320.0,1517.0,7920.0,99.91,98.82,2024,11,0.8701384311140409,5,314,45,True,1426.0,1481.0,1393.0,-106.0,False,False,True,False,False
2024-11-10,1443.0,1659.0,8658.0,99.922,98.44,2024,11,0.8698010849909584,6,315,45,True,1320.0,1375.0,1327.0,123.0,False,False,True,False,False
2024-11-11,1456.0,1674.0,8736.0,99.911,98.37,2024,11,0.8697729988052568,0,316,46,False,1443.0,1463.0,1282.0,13.0,False,False,True,False,False
2024-11-12,1432.0,1646.0,8592.0,99.9,98.08,2024,11,0.8699878493317132,1,317,46,False,1456.0,1365.0,1339.0,-24.0,False,False,True,False,False
2024-11-13,1316.0,1513.0,7896.0,99.91,99.24,2024,11,0.8697951090548579,2,318,46,False,1432.0,1431.0,1394.0,-116.0,False,False,True,False,False
2024-11-14,1445.0,1661.0,8670.0,99.914,98.22,2024,11,0.8699578567128236,3,319,46,False,1316.0,1391.0,1422.0,129.0,False,False,True,False,False
2024-11-15,1394.0,1603.0,8364.0,99.953,98.09,2024,11,0.8696194635059263,4,320,46,False,1445.0,1426.0,1281.0,-51.0,False,False,True,False,False
2024-11-16,1449.0,1666.0,8694.0,99.963,98.16,2024,11,0.8697478991596639,5,321,46,True,1394.0,1320.0,1354.0,55.0,False,False,True,False,False
2024-11-17,1373.0,1578.0,8238.0,99.972,98.41,2024,11,0.8700887198986058,6,322,46,True,1449.0,1443.0,1429.0,-76.0,False,False,True,False,False
2024-11-18,1368.0,1573.0,8208.0,99.958,98.25,2024,11,0.8696757787666879,0,323,47,False,1373.0,1456.0,1432.0,-5.0,False,False,True,False,False
2024-11-19,1479.0,1700.0,8874.0,99.956,98.68,2024,11,0.87,1,324,47,False,1368.0,1432.0,1391.0,111.0,False,False,True,False,False
2024-11-20,1489.0,1712.0,8934.0,99.906,98.27,2024,11,0.8697429906542056,2,325,47,False,1479.0,1316.0,1317.0,10.0,False,False,True,False,False
2024-11-21,1422.0,1635.0,8532.0,99.913,99.1,2024,11,0.8697247706422019,3,326,47,False,1489.0,1445.0,1361.0,-67.0,False,False,True,False,False
2024-11-22,1490.0,1713.0,8940.0,99.934,98.44,2024,11,0.8698190309398716,4,327,47,False,1422.0,1394.0,1364.0,68.0,False,False,True,False,False
2024-11-23,1320.0,1517.0,7920.0,99.907,97.38,2024,11,0.8701384311140409,5,328,47,True,1490.0,1449.0,1388.0,-170.0,False,False,True,False,False
2024-11-24,1383.0,1590.0,8298.0,99.959,98.44,2024,11,0.869811320754717,6,329,47,True,1320.0,1373.0,1360.0,63.0,False,False,True,False,False
2024-11-25,1422.0,1635.0,8532.0,99.922,99.11,2024,11,0.8697247706422019,0,330,48,False,1383.0,1368.0,1332.0,39.0,False,False,True,False,False
2024-11-26,1470.0,1690.0,8820.0,99.903,99.64,2024,11,0.8698224852071006,1,331,48,False,1422.0,1479.0,1347.0,48.0,False,False,True,False,False
2024-11-27,1461.0,1680.0,8766.0,99.918,97.69,2024,11,0.8696428571428572,2,332,48,False,1470.0,1489.0,1315.0,-9.0,False,False,True,False,False
2024-11-28,1425.0,1638.0,8550.0,99.905,97.89,2024,11,0.86996336996337,3,333,48,False,1461.0,1422.0,1483.0,-36.0,False,False,True,False,False
2024-11-29,1472.0,1692.0,8832.0,99.987,97.69,2024,11,0.8699763593380615,4,334,48,False,1425.0,1490.0,1336.0,47.0,False,False,True,False,False
2024-11-30,1431.0,1645.0,8586.0,99.973,98.54,2024,11,0.8699088145896656,5,335,48,True,1472.0,1320.0,1363.0,-41.0,False,False,True,False,False
2024-12-01,1498.0,1722.0,8988.0,99.986,99.66,2024,12,0.8699186991869918,6,336,48,True,1431.0,1383.0,1457.0,67.0,False,False,True,False,False
2024-12-02,1530.0,1759.0,9180.0,99.943,100.84,2024,12,0.869812393405344,0,337,49,False,1498.0,1422.0,1481.0,32.0,False,False,True,False,False
2024-12-03,1465.0,1684.0,8790.0,99.971,100.33,2024,12,0.8699524940617577,1,338,49,False,1530.0,1470.0,1375.0,-65.0,False,False,True,False,False
2024-12-04,1412.0,1623.0,8472.0,99.95,100.52,2024,12,0.8699938385705484,2,339,49,False,1465.0,1461.0,1463.0,-53.0,False,False,True,False,False
2024-12-05,1479.0,1700.0,8874.0,99.963,100.0,2024,12,0.87,3,340,49,False,1412.0,1425.0,1365.0,67.0,False,False,True,False,False
2024-12-06,1468.0,1688.0,8808.0,99.942,99.35,2024,12,0.8696682464454977,4,341,49,False,1479.0,1472.0,1431.0,-11.0,False,False,True,False,False
2024-12-07,1448.0,1665.0,8688.0,99.912,100.72,2024,12,0.8696696696696696,5,342,49,True,1468.0,1431.0,1391.0,-20.0,False,False,True,False,False
2024-12-08,1516.0,1743.0,9096.0,99.944,99.91,2024,12,0.8697647733792312,6,343,49,True,1448.0,1498.0,1426.0,68.0,False,False,True,False,False
2024-12-09,1494.0,1718.0,8964.0,99.968,100.08,2024,12,0.869615832363213,0,344,50,False,1516.0,1530.0,1320.0,-22.0,False,False,True,False,False
2024-12-10,1474.0,1695.0,8844.0,99.912,100.49,2024,12,0.8696165191740413,1,345,50,False,1494.0,1465.0,1443.0,-20.0,False,False,True,False,False
2024-12-11,1433.0,1647.0,8598.0,99.95,99.14,2024,12,0.8700667880995749,2,346,50,False,1474.0,1412.0,1456.0,-41.0,False,False,True,False,False
2024-12-12,1446.0,1662.0,8676.0,99.951,99.4,2024,12,0.8700361010830325,3,347,50,False,1433.0,1479.0,1432.0,13.0,False,False,True,False,False
2024-12-13,1489.0,1712.0,8934.0,99.964,100.61,2024,12,0.8697429906542056,4,348,50,False,1446.0,1468.0,1316.0,43.0,False,False,True,False,False
2024-12-14,1568.0,1803.0,9408.0,99.984,99.87,2024,12,0.8696616749861342,5,349,50,True,1489.0,1448.0,1445.0,79.0,False,False,True,False,False
2024-12-15,1512.0,1738.0,9072.0,99.99,99.77,2024,12,0.8699654775604143,6,350,50,True,1568.0,1516.0,1394.0,-56.0,False,False,True,False,False
2024-12-16,1545.0,1776.0,9270.0,99.939,99.61,2024,12,0.8699324324324325,0,351,51,False,1512.0,1494.0,1449.0,33.0,False,False,True,False,False
2024-12-17,1418.0,1630.0,8508.0,99.942,99.55,2024,12,0.8699386503067484,1,352,51,False,1545.0,1474.0,1373.0,-127.0,False,False,True,False,False
2024-12-18,1459.0,1677.0,8754.0,99.97,99.98,2024,12,0.8700059630292188,2,353,51,False,1418.0,1433.0,1368.0,41.0,False,False,True,False,False
2024-12-19,1542.0,1773.0,9252.0,99.981,100.72,2024,12,0.8697123519458545,3,354,51,False,1459.0,1446.0,1479.0,83.0,False,False,True,False,False
2024-12-20,1509.0,1735.0,9054.0,99.986,100.68,2024,12,0.8697406340057637,4,355,51,False,1542.0,1489.0,1489.0,-33.0,False,False,True,False,False
2024-12-21,1461.0,1680.0,8766.0,99.969,99.59,2024,12,0.8696428571428572,5,356,51,True,1509.0,1568.0,1422.0,-48.0,False,False,True,False,False
2024-12-22,1478.0,1699.0,8868.0,99.903,99.81,2024,12,0.8699234844025897,6,357,51,True,1461.0,1512.0,1490.0,17.0,False,False,True,False,False
2024-12-23,1432.0,1646.0,8592.0,99.984,100.4,2024,12,0.8699878493317132,0,358,52,False,1478.0,1545.0,1320.0,-46.0,False,False,True,False,False
2024-12-24,1486.0,1708.0,8916.0,99.945,100.16,2024,12,0.870023419203747,1,359,52,False,1432.0,1418.0,1383.0,54.0,False,False,True,False,False
2024-12-25,1475.0,1696.0,8850.0,99.949,99.71,2024,12,0.8696933962264151,2,360,52,False,1486.0,1459.0,1422.0,-11.0,False,False,True,False,False
2024-12-26,1507.0,1733.0,9042.0,99.949,100.04,2024,12,0.8695903058280439,3,361,52,False,1475.0,1542.0,1470.0,32.0,False,False,True,False,False
2024-12-27,1531.0,1760.0,9186.0,99.931,99.8,2024,12,0.8698863636363636,4,362,52,False,1507.0,1509.0,1461.0,24.0,False,False,True,False,False
2024-12-28,1430.0,1644.0,8580.0,99.922,100.25,2024,12,0.8698296836982968,5,363,52,True,1531.0,1461.0,1425.0,-101.0,False,False,True,False,False
2024-12-29,1584.0,1821.0,9504.0,99.94,99.68,2024,12,0.8698517298187809,6,364,52,True,1430.0,1478.0,1472.0,154.0,False,False,True,False,False
2024-12-30,1498.0,1722.0,8988.0,99.984,99.82,2024,12,0.8699186991869918,0,365,1,False,1584.0,1432.0,1431.0,-86.0,False,False,True,False,False
2024-12-31,1482.0,1704.0,8892.0,99.933,98.44,2024,12,0.8697183098591549,1,366,1,False,1498.0,1486.0,1498.0,-16.0,False,False,True,False,False
2024-01-01,709.0,815.0,3190.5,99.926,101.75,2024,1,0.8699386503067484,0,1,1,False,,,,,False,False,True,False,True
2024-01-02,825.0,948.0,3712.5,99.94,101.98,2024,1,0.870253164556962,1,2,1,False,709.0,,,116.0,False,False,True,False,True
2024-01-03,789.0,907.0,3550.5,99.924,101.49,2024,1,0.8699007717750827,2,3,1,False,825.0,,,-36.0,False,False,True,False,True
2024-01-04,886.0,1018.0,3987.0,99.907,100.71,2024,1,0.8703339882121808,3,4,1,False,789.0,,,97.0,False,False,True,False,True
2024-01-05,914.0,1051.0,4113.0,99.944,101.08,2024,1,0.8696479543292103,4,5,1,False,886.0,,,28.0,False,False,True,False,True
2024-01-06,814.0,936.0,3663.0,99.973,101.67,2024,1,0.8696581196581197,5,6,1,True,914.0,,,-100.0,False,False,True,False,True
2024-01-07,862.0,991.0,3879.0,99.929,101.96,2024,1,0.8698284561049445,6,7,1,True,814.0,,,48.0,False,False,True,False,True
2024-01-08,855.0,983.0,3847.5,99.944,101.42,2024,1,0.8697863682604272,0,8,2,False,862.0,709.0,,-7.0,False,False,True,False,True
2024-01-09,872.0,1002.0,3924.0,99.916,102.07,2024,1,0.8702594810379242,1,9,2,False,855.0,825.0,,17.0,False,False,True,False,True
2024-01-10,849.0,976.0,3820.5,99.981,100.89,2024,1,0.8698770491803278,2,10,2,False,872.0,789.0,,-23.0,False,False,True,False,True
2024-01-11,848.0,975.0,3816.0,99.962,101.63,2024,1,0.8697435897435898,3,11,2,False,849.0,886.0,,-1.0,False,False,True,False,True
2024-01-12,799.0,918.0,3595.5,99.935,100.89,2024,1,0.8703703703703703,4,12,2,False,848.0,914.0,,-49.0,False,False,True,False,True
2024-01-13,817.0,939.0,3676.5,99.935,101.64,2024,1,0.8700745473908413,5,13,2,True,799.0,814.0,,18.0,False,False,True,False,True
2024-01-14,892.0,1025.0,4014.0,99.926,101.89,2024,1,0.8702439024390244,6,14,2,True,817.0,862.0,,75.0,False,False,True,False,True
2024-01-15,838.0,963.0,3771.0,99.949,101.76,2024,1,0.8701973001038421,0,15,3,False,892.0,855.0,,-54.0,False,False,True,False,True
2024-01-16,807.0,928.0,3631.5,99.957,101.23,2024,1,0.8696120689655172,1,16,3,False,838.0,872.0,,-31.0,False,False,True,False,True
2024-01-17,858.0,986.0,3861.0,99.955,100.49,2024,1,0.8701825557809331,2,17,3,False,807.0,849.0,,51.0,False,False,True,False,True
2024-01-18,768.0,883.0,3456.0,99.904,102.33,2024,1,0.869762174405436,3,18,3,False,858.0,848.0,,-90.0,False,False,True,False,True
2024-01-19,874.0,1005.0,3933.0,99.935,102.22,2024,1,0.8696517412935323,4,19,3,False,768.0,799.0,,106.0,False,False,True,False,True
2024-01-20,811.0,932.0,3649.5,99.973,101.54,2024,1,0.8701716738197425,5,20,3,True,874.0,817.0,,-63.0,False,False,True,False,True
2024-01-21,828.0,952.0,3726.0,99.901,101.49,2024,1,0.8697478991596639,6,21,3,True,811.0,892.0,,17.0,False,False,True,False,True
2024-01-22,795.0,914.0,3577.5,99.949,101.93,2024,1,0.8698030634573304,0,22,4,False,828.0,838.0,,-33.0,False,False,True,False,True
2024-01-23,806.0,926.0,3627.0,99.908,101.99,2024,1,0.8704103671706264,1,23,4,False,795.0,807.0,,11.0,False,False,True,False,True
2024-01-24,860.0,988.0,3870.0,99.978,102.18,2024,1,0.8704453441295547,2,24,4,False,806.0,858.0,,54.0,False,False,True,False,True
2024-01-25,832.0,956.0,3744.0,99.932,101.61,2024,1,0.8702928870292888,3,25,4,False,860.0,768.0,,-28.0,False,False,True,False,True
2024-01-26,931.0,1070.0,4189.5,99.978,100.82,2024,1,0.8700934579439252,4,26,4,False,832.0,874.0,,99.0,False,False,True,False,True
2024-01-27,915.0,1052.0,4117.5,99.985,102.09,2024,1,0.8697718631178707,5,27,4,True,931.0,811.0,,-16.0,False,False,True,False,True
2024-01-28,845.0,971.0,3802.5,99.977,101.66,2024,1,0.870236869207003,6,28,4,True,915.0,828.0,,-70.0,False,False,True,False,True
2024-01-29,850.0,977.0,3825.0,99.971,102.53,2024,1,0.8700102354145343,0,29,5,False,845.0,795.0,,5.0,False,False,True,False,True
2024-01-30,793.0,911.0,3568.5,99.931,100.41,2024,1,0.8704720087815587,1,30,5,False,850.0,806.0,,-57.0,False,False,True,False,True
2024-01-31,834.0,959.0,3753.0,99.972,101.47,2024,1,0.8696558915537018,2,31,5,False,793.0,860.0,709.0,41.0,False,False,True,False,True
2024-02-01,937.0,1077.0,4216.5,99.967,102.62,2024,2,0.8700092850510678,3,32,5,False,834.0,832.0,825.0,103.0,False,False,True,False,True
2024-02-02,880.0,1011.0,3960.0,99.961,102.89,2024,2,0.8704253214638972,4,33,5,False,937.0,931.0,789.0,-57.0,False,False,True,False,True
2024-02-03,897.0,1031.0,4036.5,99.914,103.05,2024,2,0.8700290979631425,5,34,5,True,880.0,915.0,886.0,17.0,False,False,True,False,True
2024-02-04,833.0,957.0,3748.5,99.96,102.27,2024,2,0.8704284221525601,6,35,5,True,897.0,845.0,914.0,-64.0,False,False,True,False,True
2024-02-05,786.0,903.0,3537.0,99.943,102.33,2024,2,0.8704318936877077,0,36,6,False,833.0,850.0,814.0,-47.0,False,False,True,False,True
2024-02-06,893.0,1026.0,4018.5,99.976,102.27,2024,2,0.8703703703703703,1,37,6,False,786.0,793.0,862.0,107.0,False,False,True,False,True
2024-02-07,818.0,940.0,3681.0,99.927,103.39,2024,2,0.8702127659574468,2,38,6,False,893.0,834.0,855.0,-75.0,False,False,True,False,True
2024-02-08,917.0,1054.0,4126.5,99.971,102.61,2024,2,0.8700189753320683,3,39,6,False,818.0,937.0,872.0,99.0,False,False,True,False,True
2024-02-09,820.0,942.0,3690.0,99.913,102.64,2024,2,0.8704883227176221,4,40,6,False,917.0,880.0,849.0,-97.0,False,False,True,False,True
2024-02-10,878.0,1009.0,3951.0,99.955,102.98,2024,2,0.8701684836471755,5,41,6,True,820.0,897.0,848.0,58.0,False,False,True,False,True
2024-02-11,862.0,991.0,3879.0,99.976,103.92,2024,2,0.8698284561049445,6,42,6,True,878.0,833.0,799.0,-16.0,False,False,True,False,True
2024-02-12,813.0,934.0,3658.5,99.916,102.63,2024,2,0.8704496788008566,0,43,7,False,862.0,786.0,817.0,-49.0,False,False,True,False,True
2024-02-13,872.0,1002.0,3924.0,99.967,102.52,2024,2,0.8702594810379242,1,44,7,False,813.0,893.0,892.0,59.0,False,False,True,False,True
2024-02-14,861.0,990.0,3874.5,99.924,102.7,2024,2,0.8696969696969697,2,45,7,False,872.0,818.0,838.0,-11.0,False,False,True,False,True
2024-02-15,893.0,1026.0,4018.5,99.921,102.86,2024,2,0.8703703703703703,3,46,7,False,861.0,917.0,807.0,32.0,False,False,True,False,True
2024-02-16,807.0,928.0,3631.5,99.934,102.48,2024,2,0.8696120689655172,4,47,7,False,893.0,820.0,858.0,-86.0,False,False,True,False,True
2024-02-17,876.0,1007.0,3942.0,99.902,102.19,2024,2,0.8699106256206555,5,48,7,True,807.0,878.0,768.0,69.0,False,False,True,False,True
2024-02-18,845.0,971.0,3802.5,99.901,102.75,2024,2,0.870236869207003,6,49,7,True,876.0,862.0,874.0,-31.0,False,False,True,False,True
2024-02-19,798.0,917.0,3591.0,99.932,102.86,2024,2,0.8702290076335878,0,50,8,False,845.0,813.0,811.0,-47.0,False,False,True,False,True
2024-02-20,878.0,1009.0,3951.0,99.945,102.11,2024,2,0.8701684836471755,1,51,8,False,798.0,872.0,828.0,80.0,False,False,True,False,True
2024-02-21,900.0,1035.0,4050.0,99.949,102.43,2024,2,0.8695652173913043,2,52,8,False,878.0,861.0,795.0,22.0,False,False,True,False,True
2024-02-22,862.0,1024.0,3879.0,99.94341971830988,102.79,2024,2,0.841796875,3,53,8,False,900.0,893.0,806.0,-38.0,False,False,True,False,True
2024-02-23,824.0,947.0,3708.0,99.928,102.49,2024,2,0.870116156282999,4,54,8,False,862.0,807.0,860.0,-38.0,False,False,True,False,True
2024-02-24,852.0,1052.0,3834.0,99.94341971830988,103.32,2024,2,0.8098859315589354,5,55,8,True,824.0,876.0,832.0,28.0,False,False,True,False,True
2024-02-25,880.0,1011.0,3960.0,99.961,102.76,2024,2,0.8704253214638972,6,56,8,True,852.0,845.0,931.0,28.0,False,False,True,False,True
2024-02-26,844.0,970.0,3798.0,99.987,103.09,2024,2,0.8701030927835052,0,57,9,False,880.0,798.0,915.0,-36.0,False,False,True,False,True
2024-02-27,849.0,976.0,3820.5,99.986,102.51,2024,2,0.8698770491803278,1,58,9,False,844.0,878.0,845.0,5.0,False,False,True,False,True
2024-02-28,884.0,972.4,3978.0,99.94341971830988,102.74,2024,2,0.9090909090909092,2,59,9,False,849.0,900.0,850.0,35.0,False,False,True,False,True
2024-02-29,919.0,1036.0,4135.5,99.94341971830988,102.16,2024,2,0.887065637065637,3,60,9,False,884.0,862.0,793.0,35.0,False,False,True,False,True
2024-03-01,954.0,1097.0,4293.0,99.91,102.92,2024,3,0.8696444849589791,4,61,9,False,919.0,824.0,834.0,35.0,False,False,True,False,True
2024-03-02,844.0,970.0,3798.0,99.956,103.11,2024,3,0.8701030927835052,5,62,9,True,954.0,852.0,937.0,-110.0,False,False,True,False,True
2024-03-03,936.0,1076.0,4212.0,99.925,102.72,2024,3,0.8698884758364313,6,63,9,True,844.0,880.0,880.0,92.0,False,False,True,False,True
2024-03-04,889.0,1094.0,4000.5,99.94341971830988,103.66,2024,3,0.8126142595978062,0,64,10,False,936.0,844.0,897.0,-47.0,False,False,True,False,True
2024-03-05,842.0,968.0,3789.0,99.952,103.17,2024,3,0.8698347107438017,1,65,10,False,889.0,849.0,833.0,-47.0,False,False,True,False,True
2024-03-06,877.0,1008.0,3946.5,99.989,102.99,2024,3,0.8700396825396826,2,66,10,False,842.0,884.0,786.0,35.0,False,False,True,False,True
2024-03-07,929.0,1068.0,4180.5,99.918,103.0,2024,3,0.8698501872659176,3,67,10,False,877.0,919.0,893.0,52.0,False,False,True,False,True
2024-03-08,931.5,1022.0,4191.75,99.94341971830988,103.31,2024,3,0.9114481409001955,4,68,10,False,929.0,954.0,818.0,2.5,False,False,True,False,True
2024-03-09,934.0,1074.0,4203.0,99.965,103.87,2024,3,0.8696461824953445,5,69,10,True,931.5,844.0,917.0,2.5,False,False,True,False,True
